date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:28:51	2620/2620	---M--	200	added ('OK')	text/html	etag:%226014676c-a3c%22	http://vzestup.webpark.cz/moudra/vule_pozvanka.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/vule_pozvanka.html	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:28:52	11108/11108	---M--	200	added ('OK')	text/html	etag:%226014676c-2b64%22	http://vzestup.webpark.cz/moudra/karen20070424.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/karen20070424.html	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:28:54	9658/9658	---M--	200	added ('OK')	text/html	etag:%226014676c-25ba%22	http://vzestup.webpark.cz/moudra/karen20070621.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/karen20070621.html	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:28:56	8936/8936	---M--	200	added ('OK')	text/html	etag:%226014676c-22e8%22	http://vzestup.webpark.cz/moudra/sn20011023.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20011023.html	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:28:58	12256/12256	---M--	200	added ('OK')	text/html	etag:%226014676c-2fe0%22	http://vzestup.webpark.cz/moudra/sn20011218.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20011218.html	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:29:00	11252/11252	---M--	200	added ('OK')	text/html	etag:%226014676c-2bf4%22	http://vzestup.webpark.cz/moudra/sn20020305.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20020305.html	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:29:02	11870/11870	---M--	200	added ('OK')	text/html	etag:%226014676c-2e5e%22	http://vzestup.webpark.cz/moudra/sn20020326.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20020326.html	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:29:04	12533/12533	---M--	200	added ('OK')	text/html	etag:%226014676c-30f5%22	http://vzestup.webpark.cz/moudra/sn20020402.htm	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20020402.html	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:29:06	12689/12689	---M--	200	added ('OK')	text/html	etag:%226014676c-3191%22	http://vzestup.webpark.cz/moudra/sn20020409.htm	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20020409.html	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:29:08	12614/12614	---M--	200	added ('OK')	text/html	etag:%226014676c-3146%22	http://vzestup.webpark.cz/moudra/sn20020611.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20020611.html	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:29:10	13237/13237	---M--	200	added ('OK')	text/html	etag:%226014676c-33b5%22	http://vzestup.webpark.cz/moudra/sn20020924.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20020924.html	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:29:12	13586/13586	---M--	200	added ('OK')	text/html	etag:%226014676c-3512%22	http://vzestup.webpark.cz/moudra/sn20021008.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20021008.html	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:29:14	12848/12848	---M--	200	added ('OK')	text/html	etag:%226014676c-3230%22	http://vzestup.webpark.cz/moudra/sn20030422.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/sn20030422.html	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:29:16	2238/2238	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%225ff3c976-8be%22	http://vzestup.webpark.cz/rc/prst.ico	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/prst.ico	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:29:18	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/rc/index_wm_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/index_wm_soubory/filelist.xml	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:29:20	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/rc/index_wm_soubory/editdata.mso	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/index_wm_soubory/editdata.mso	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:29:26	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/rc/Images/grey.gif	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/Images/grey.d0.delayed	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:29:36	59324/59324	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c976-e7bc%22	http://vzestup.webpark.cz/rc/michelangelo.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/michelangelo.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:29:37	69876/69876	---M--	200	added ('OK')	text/html	etag:%226014676c-110f4%22	http://vzestup.webpark.cz/rc/history.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/history.html	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:29:42	75894/75894	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c976-12876%22	http://vzestup.webpark.cz/rc/poster_czech1.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/poster_czech1.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:29:47	25129/25129	---M--	200	added ('OK')	image/gif	etag:%225ff3c976-6229%22	http://vzestup.webpark.cz/rc/mail.gif	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/mail.gif	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:29:47	47433/47433	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c976-b949%22	http://vzestup.webpark.cz/rc/hn.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/hn.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:29:53	21819/21819	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c974-553b%22	http://vzestup.webpark.cz/rc/cert1s.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/cert1s.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:29:59	214959/214959	---M--	200	added ('OK')	image/gif	etag:%225ff3c976-347af%22	http://vzestup.webpark.cz/rc/grey1.gif	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/grey1.gif	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:30:07	112796/112796	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c974-1b89c%22	http://vzestup.webpark.cz/rc/cert1.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/cert1.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:30:12	66117/66117	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c976-10245%22	http://vzestup.webpark.cz/rc/eric02s.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/eric02s.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:30:17	22002/22002	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c975-55f2%22	http://vzestup.webpark.cz/rc/cert2s.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/cert2s.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:30:28	114233/114233	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c974-1be39%22	http://vzestup.webpark.cz/rc/cert2.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/cert2.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:30:42	71632/71632	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c975-117d0%22	http://vzestup.webpark.cz/rc/eric01s.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/eric01s.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:30:58	893240/893240	---M--	200	added ('OK')	application/pdf	etag:%226014676c-da138%22	http://vzestup.webpark.cz/moudra/kurzbozivule.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/kurzbozivule.pdf	(from http://vzestup.webpark.cz/moudra/index_m.html)
10:31:02	399969/399969	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c975-61a61%22	http://vzestup.webpark.cz/rc/eric02.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/eric02.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:31:13	86103/86103	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c976-15057%22	http://vzestup.webpark.cz/rc/eric04s.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/eric04s.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:31:26	74756/74756	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c976-12404%22	http://vzestup.webpark.cz/rc/eric03s.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/eric03s.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:31:28	418293/418293	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c975-661f5%22	http://vzestup.webpark.cz/rc/eric01.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/eric01.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:32:04	503028/503028	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c976-7acf4%22	http://vzestup.webpark.cz/rc/eric04.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/eric04.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:32:05	392264/392264	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c976-5fc48%22	http://vzestup.webpark.cz/rc/eric03.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/rc/eric03.jpg	(from http://vzestup.webpark.cz/rc/index_rc.html)
10:32:44	7012/7012	---M--	200	added ('OK')	text/html	etag:%226014676c-1b64%22	http://vzestup.webpark.cz/moudra/lyara20090420cz.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/lyara20090420cz-2.html	(from http://vzestup.webpark.cz/zpravy.html)
10:32:53	95668/95668	---M--	200	added ('OK')	audio/x-wav	etag:%225ff3c971-175b4%22	http://vzestup.webpark.cz/gong.wav	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/gong.wav	(from http://vzestup.webpark.cz/zpravy.html)
10:32:59	22528/22528	---M--	200	added ('OK')	application/msword	etag:%225ff3c971-5800%22	http://vzestup.webpark.cz/vyzva.doc	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/vyzva.doc	(from http://vzestup.webpark.cz/zpravy.html)
10:33:17	160589/160589	---M--	200	added ('OK')	application/pdf	etag:%226014676d-2734d%22	http://vzestup.webpark.cz/wm/lyricus4cz.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/lyricus4cz.pdf	(from http://vzestup.webpark.cz/zpravy.html)
10:33:18	12267/12267	---M--	200	added ('OK')	text/html	etag:%226014676c-2feb%22	http://vzestup.webpark.cz/moudra/lyara20050317.html	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/lyara20050317.html	(from http://vzestup.webpark.cz/zpravy.html)
10:33:20	7137/7137	---M--	200	added ('OK')	text/html	etag:%226014676c-1be1%22	http://vzestup.webpark.cz/moudra/megrepraha.htm	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/megrepraha.html	(from http://vzestup.webpark.cz/zpravy.html)
10:33:23	2860/2860	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c974-b2c%22	http://vzestup.webpark.cz/moudra/vzestup.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/vzestup.jpg	(from http://vzestup.webpark.cz/zpravy.html)
10:33:24	9607/9607	---M--	200	added ('OK')	text/html	etag:%226014676c-2587%22	http://vzestup.webpark.cz/moudra/pozvanka_dls.htm	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/pozvanka_dls.html	(from http://vzestup.webpark.cz/zpravy.html)
10:33:26	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/Vejdi_1.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/Vejdi_1.jpg	(from http://vzestup.webpark.cz/zpravy.html)
10:33:28	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/moudra/Vejdi_2.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/moudra/Vejdi_2.jpg	(from http://vzestup.webpark.cz/zpravy.html)
10:33:32	170437/170437	---M--	200	added ('OK')	application/pdf	etag:%226014676d-299c5%22	http://vzestup.webpark.cz/wm/lyricus3cz.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/lyricus3cz.pdf	(from http://vzestup.webpark.cz/zpravy.html)
10:33:57	141226/141226	---M--	200	added ('OK')	application/pdf	etag:%226014676d-227aa%22	http://vzestup.webpark.cz/wm/lyricus1cz.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/lyricus1cz.pdf	(from http://vzestup.webpark.cz/zpravy.html)
10:33:58	170750/170750	---M--	200	added ('OK')	application/pdf	etag:%226014676d-29afe%22	http://vzestup.webpark.cz/wm/lyricus2cz.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/lyricus2cz.pdf	(from http://vzestup.webpark.cz/zpravy.html)
10:33:58	678/678	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%222a6-5b81da4807e40%22	http://vzestup.webpark.cz/asea/aseabottle.ico	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/asea/aseabottle.ico	(from http://vzestup.webpark.cz/asea/index_asea.html)
10:34:00	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/asea/Kkniha_soubory/header.htm	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/asea/Kkniha_soubory/header.f2.delayed	(from http://vzestup.webpark.cz/asea/index_asea.html)
10:34:02	436817/436817	---M--	200	added ('OK')	application/pdf	etag:%225ff3c976-6aa51%22	http://vzestup.webpark.cz/wm/james_svrchovana-jednota.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/james_svrchovana-jednota.pdf	(from http://vzestup.webpark.cz/zpravy.html)
10:34:02	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/wm/index_wm_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/index_wm_soubory/filelist.xml	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:34:04	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/wm/index_wm_soubory/editdata.mso	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/index_wm_soubory/editdata.mso	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:34:08	13702/13702	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c977-3586%22	http://vzestup.webpark.cz/wm/stone1.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/stone1.jpg	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:34:10	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/wm/WingMakers-InetTisk.exe	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/WingMakers-InetTisk.exe	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:34:10	14108/14108	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c977-371c%22	http://vzestup.webpark.cz/wm/masthd5.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/masthd5.jpg	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:34:12	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/wm/wmsetup.exe	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/wmsetup.exe	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:35:03	294885/294885	---M--	200	added ('OK')	application/pdf	etag:%226014676d-47fe5%22	http://vzestup.webpark.cz/wm/interview1.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/interview1.pdf	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:35:05	287261/287261	---M--	200	added ('OK')	application/pdf	etag:%226014676d-4621d%22	http://vzestup.webpark.cz/wm/interview3.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/interview3.pdf	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:35:11	332506/332506	---M--	200	added ('OK')	application/pdf	etag:%226014676d-512da%22	http://vzestup.webpark.cz/wm/interview2.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/interview2.pdf	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:35:25	124664/124664	---M--	200	added ('OK')	application/pdf	etag:%226014676d-1e6f8%22	http://vzestup.webpark.cz/wm/philosophy1.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/philosophy1.pdf	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:35:29	141205/141205	---M--	200	added ('OK')	application/pdf	etag:%226014676d-22795%22	http://vzestup.webpark.cz/wm/philosophy2.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/philosophy2.pdf	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:35:35	132558/132558	---M--	200	added ('OK')	application/pdf	etag:%226014676d-205ce%22	http://vzestup.webpark.cz/wm/philosophy3.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/philosophy3.pdf	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:35:46	92329/92329	---M--	200	added ('OK')	application/pdf	etag:%226014676d-168a9%22	http://vzestup.webpark.cz/wm/manifesto.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/manifesto.pdf	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:35:57	184984/184984	---M--	200	added ('OK')	application/pdf	etag:%226014676d-2d298%22	http://vzestup.webpark.cz/wm/glossary.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/glossary.pdf	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:36:04	100032/100032	---M--	200	added ('OK')	application/pdf	etag:%226014676d-186c0%22	http://vzestup.webpark.cz/wm/purpose.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/purpose.pdf	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:36:11	68661/68661	---M--	200	added ('OK')	application/pdf	etag:%226014676d-10c35%22	http://vzestup.webpark.cz/wm/eventstrings.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/eventstrings.pdf	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:36:32	116118/116118	---M--	200	added ('OK')	application/pdf	etag:%226014676d-1c596%22	http://vzestup.webpark.cz/wm/message.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/message.pdf	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:36:37	362801/362801	---M--	200	added ('OK')	application/pdf	etag:%226014676d-58931%22	http://vzestup.webpark.cz/wm/cosmogony.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/cosmogony.pdf	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:36:45	228261/228261	---M--	200	added ('OK')	application/pdf	etag:%226014676d-37ba5%22	http://vzestup.webpark.cz/wm/mantustia.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/mantustia.pdf	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:36:53	116303/116303	---M--	200	added ('OK')	application/pdf	etag:%226014676d-1c64f%22	http://vzestup.webpark.cz/wm/revelation.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/revelation.pdf	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:37:04	51756/51756	---M--	200	added ('OK')	application/pdf	etag:%226014676d-ca2c%22	http://vzestup.webpark.cz/wm/james_justin.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/james_justin.pdf	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:37:10	144258/144258	---M--	200	added ('OK')	application/pdf	etag:%226014676d-23382%22	http://vzestup.webpark.cz/wm/philosophy4.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/philosophy4.pdf	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:39:08	725903/725903	---M--	200	added ('OK')	application/pdf	etag:%226014676d-b138f%22	http://vzestup.webpark.cz/wm/wm-darren.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/wm-darren.pdf	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:39:23	775380/775380	---M--	200	added ('OK')	application/pdf	etag:%226014676d-bd4d4%22	http://vzestup.webpark.cz/wm/wmpoezie.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/wmpoezie.pdf	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:39:35	2473138/2473138	---M--	200	added ('OK')	application/pdf	etag:%225ff3c97a-25bcb2%22	http://vzestup.webpark.cz/wm/zivot_ze_srdce.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/zivot_ze_srdce.pdf	(from http://vzestup.webpark.cz/zpravy.html)
10:39:36	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/serv-s=76000019%26t=961654370	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/serv-s=76000019&t=961654370.10e.delayed	(from http://vzestup.webpark.cz/index_lx.htm)
10:41:28	959161/959161	---M--	200	added ('OK')	application/pdf	etag:%226014676d-ea2b9%22	http://vzestup.webpark.cz/wm/secret_passages.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/secret_passages.pdf	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:41:29	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/f_plamen/violetflame_soubory/filelist.xml	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/f_plamen/violetflame_soubory/filelist.10f.delayed	(from http://vzestup.webpark.cz/f_plamen/violetflame.html)
10:41:30	808/808	---M--	404	error ('Not%20Found')	text/html	etag:%22328-5ba0f5717b300%22	http://vzestup.webpark.cz/f_plamen/violetflame_soubory/editdata.mso	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/f_plamen/violetflame_soubory/editdata.mso	(from http://vzestup.webpark.cz/f_plamen/violetflame.html)
10:41:32	4234/4234	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c971-108a%22	http://vzestup.webpark.cz/f_plamen/violetmarble.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/f_plamen/violetmarble.jpg	(from http://vzestup.webpark.cz/f_plamen/violetflame.html)
10:41:33	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2012%20Apr%202025%2008:41:32%20GMT	http://www.tsl.org/teachings/violet/images/violetmarble.jpg	/Users/yose/Desktop/Vzestup/Vzestup/www.tsl.org/teachings/violet/images/violetmarble.112.delayed	(from http://vzestup.webpark.cz/f_plamen/violetflame.html)
10:41:34	705/705	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Apr%202025%2008:41:33%20GMT	http://tsl.org/teachings/violet/images/violetmarble.jpg	/Users/yose/Desktop/Vzestup/Vzestup/tsl.org/teachings/violet/images/violetmarble.113.delayed	(from http://vzestup.webpark.cz/f_plamen/violetflame.html)
10:42:02	41612/41612	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Apr%202025%2008:41:35%20GMT	https://tsl.org/teachings/violet/images/violetmarble.jpg	/Users/yose/Desktop/Vzestup/Vzestup/tsl.org/teachings/violet/images/violetmarble.114.delayed	(from http://vzestup.webpark.cz/f_plamen/violetflame.html)
10:42:06	11686/11686	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c971-2da6%22	http://vzestup.webpark.cz/f_plamen/mountainchalice.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/f_plamen/mountainchalice.jpg	(from http://vzestup.webpark.cz/f_plamen/violetflame.html)
10:42:08	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2012%20Apr%202025%2008:42:06%20GMT	http://www.tsl.org/teachings/violet/images/mountainchalice.jpg	/Users/yose/Desktop/Vzestup/Vzestup/www.tsl.org/teachings/violet/images/mountainchalice.116.delayed	(from http://vzestup.webpark.cz/f_plamen/violetflame.html)
10:42:10	705/705	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Apr%202025%2008:42:08%20GMT	http://tsl.org/teachings/violet/images/mountainchalice.jpg	/Users/yose/Desktop/Vzestup/Vzestup/tsl.org/teachings/violet/images/mountainchalice.117.delayed	(from http://vzestup.webpark.cz/f_plamen/violetflame.html)
10:42:26	1438429/1438429	---M--	200	added ('OK')	application/pdf	etag:%226014676d-15f2dd%22	http://vzestup.webpark.cz/wm/aap1_cz.pdf	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/wm/aap1_cz.pdf	(from http://vzestup.webpark.cz/wm/index_wm.html)
10:42:38	41612/41612	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Apr%202025%2008:42:11%20GMT	https://tsl.org/teachings/violet/images/mountainchalice.jpg	/Users/yose/Desktop/Vzestup/Vzestup/tsl.org/teachings/violet/images/mountainchalice.118.delayed	(from http://vzestup.webpark.cz/f_plamen/violetflame.html)
10:42:40	3179/3179	---M--	200	added ('OK')	image/jpeg	etag:%225ff3c971-c6b%22	http://vzestup.webpark.cz/f_plamen/sgermain.jpg	/Users/yose/Desktop/Vzestup/Vzestup/vzestup.webpark.cz/f_plamen/sgermain.jpg	(from http://vzestup.webpark.cz/f_plamen/violetflame.html)
